,movie_cnt,movie_title,age,reviews
21700,521번,Dr. Seuss' Horton Hears a Who!,7,-This movie is SOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO boring. Never bring this movie into my sight again and if you do there will be consensuses. U have been warned.
21701,521번,Dr. Seuss' Horton Hears a Who!,7,"-Hugely funny, Likable voice actors, soothing graphics, this is an Ideal Cartoon. Although the physics is terrible, even for a cartoon :) ."
21702,521번,Dr. Seuss' Horton Hears a Who!,7,-Good dr sues movie
21703,521번,Dr. Seuss' Horton Hears a Who!,7,"-This was a fantastic  comedy  for everyone to enjoy. Then again, what a creepy  movie ! !!!!!!!!!"
21704,521번,Dr. Seuss' Horton Hears a Who!,7,"-This CGI adventure is clean for the most part and answers questions that readers have wondered for over 50 years: Did the Mayor have any sort of relationship with Jojo? Do the Whos know their city is a speck in space? Who were Horton's friends? Did Vlad feel remorse after the Whos made themselves known? It just goes on and on. They also added stuff to make it longer, like Horton's journey to bring the speck to safety or the existence of Morton or the ""good"" Vlad. Really fun story, really fun characters, and possibly the second film in movie history to exceed the book. (The first was The Incredibles.) The only bad part is when a malicious Senator calls the Mayor a ""babbling boob."""
21705,521번,Dr. Seuss' Horton Hears a Who!,7,-This is hilarious! Jim Carrey was funny in this.
21706,521번,Dr. Seuss' Horton Hears a Who!,7,-I KNOW YOU GUYS THINK IS A LITTLE KIDS MOVIE BUT WHEN I SEE IT WHEN I WAS 6 I FOUND THIS FINE AND A LITTLE SCARY
21707,521번,Dr. Seuss' Horton Hears a Who!,7,-Family can be so mean that's how the mother kangaroo is like and brothers can be mean to but there's no one like that in this movie
21966,535번,Dune,8,"-My friend told me that this movie sucked. I disagree. I really liked the cinematography and the story. The idea is pretty unique and what humor there was great. There were a lot of great actors in it, also. It was kinda violent, but the worst of it was a decapitation and the murderer carried the head for a bit. The most sexuality was the mention that the main character's mother was a concubine and not the wife if the father, and there are a couple scenes with naked men. There is nothing exposed. Overall, it was pretty good."
21967,535번,Dune,8,"-This was a wonderful movie and I totally recommend it! The actors were great and the scenery beautiful. The violence was not too graphic and if you are mature enough, you could definitely watch it at the age of 13."
21968,535번,Dune,8,-Love timothée chalamet and he does an amazing job playing paul! It stayed completly true to the book!!!! It was amazing!
21969,535번,Dune,8,"-Great story, effects, and soundtrack"
21970,535번,Dune,8,-Dune is a rich sci-fi universe that I enjoy a lot.  The director (the same as Blade Runner 2049) makes long shots of the actors to show emotion which might make impatient viewers go insane but I personally enjoyed it.  
21971,535번,Dune,8,"-I thought it was a great movie. However, it did feel a bit slow."
21972,535번,Dune,8,"-I have never read the book.I literally don't get how people can give this 5 stars and be serious about it. I watched this movie on HBO Max and I was expecting it to be entertaining. It wasn't that good at all. The fight scenes were dumb and look like a kid directed it. The story is ok. It's very confusing and incomplete. There are so many plot holes. I wanted to like it alot, but I can only like bits and pieces of it."
21973,535번,Dune,8,"-Compared to the awful 1954 movie, this movie is a huge step up in every way! This movie is definitely a must-see if you are a sci-fi fan, the movie has a lot of great characters and fantastic visual effects and action sequences."
21974,535번,Dune,8,-I’ll keep this short:
21975,535번,Dune,8,-But there was violence but apart from that it was great and I will give it a 10 +
22010,542번,Easter Parade,8,"-Amazing! Me my mom and my daddy watched it on public television. It was really funny we love making fun of old movies and there is this one moment where this women is gifted a pug puppy and she hands it to the maid, and the maid makes such a disgusted face!😂"
22011,542번,Easter Parade,8,"-I watched this movie it is just incredible, it doesn't involve any harmful, scary, violent, drug, drinking, smoking scenes and moments, some scenes may be a bit boring for younger children but it is subtitle for 6 and up"
22311,550번,Elf,7,-This movie is very funny and has messages about how you should always have a smile on your face and care about others.
22312,550번,Elf,7,"-This movie is down-right funny; there is plenty of laughs and it never gets old! This movie is one of the best Christmas ever made -- not only does it keep in rage with it's rating PG, it is actaully a bit pure/cleaner than most Christmas movies (well, the Polar Express is cleaner/purer than this movie). I think this movie is for everyone to see. Although, there is one suggestive moment with showering it is not too explicit/grpahic for young kids not to see. There is one upsetting scene where Buddy's dad yells at him to get out of his life. But overall, this movie delivers the fun and magic of Christmas and the true spirit of it! Infrequent mild language (crap, piss, etc.) is heard but don't be too worried about that!"
22313,550번,Elf,7,"-Ferrell's gross, heartwarming fish out of water holiday story is clever, has messages about differences, family, and belief, and has spectacular goofy acting."
22314,550번,Elf,7,"-This is SUCH a good film and it's great for families! There are some very positive messages in this film. There is some language like hell, d*mn, son of a nutcracker, up yours, and shut up. And some iffy stuff like in one scene, Buddy goes to a shopping mall and sees a red bra with white feathers on display and takes it and holds it up so he can see it, in other scene he hears a women singing which finds out to be the girl he likes and yet, she's singing in a shower naked ( nudity is not shown but bare shoulders and arms are ) There is also a bit of drinking. Buddy is as great role model because he is joyful and nice and has the Christmas spirit. This movie gets 5 stars and is intended for kids of the age nine and up!"
22315,550번,Elf,7,"-Elf is amazing! It teaches kids to love themselves no matter how different they may be and it teaches kids to value family over everything else! The worst it gets is a scene with some alcohol in it, but besides that it is cleaner than a germaphobes house!"
22316,550번,Elf,7,"-It’s a great movie, perfect for Christmas time! I watch it yearly and it never gets old. Not to mention it is very funny. The only reason I rated it 7+ is because children under 7 might not understand certain parts of it.  It also has a good message in it: to always remember the meaning of Christmas and to spread Christmas cheer whenever you can. The father in this movie is a very mean person at the beginning, and then changes for the good at the end. That is a good role model."
